cantidad;Product ID;Cliente ID;Fecha;Envío;Método de pago;Recargo;Orden ID; Precio ;Orden; Mas envio ;Mas recargo;Precio Final
12;P048;C088;10/7/2025;No;Efectivo;No; O0610 ; $ 2.050 ; $ 24.603 ; $ -   ; $ -   ; $ 24.603 
2;P002;C088;11/7/2025;No;Efectivo;No; O0703 ; $ 1.367 ; $ 2.734 ; $ -   ; $ -   ; $ 2.734 
2;P023;C088;16/7/2025;Si;Efectivo;No; O1050 ; $ 2.563 ; $ 5.126 ; $ 2.000 ; $ -   ; $ 7.126 
8;P014;C088;16/7/2025;Si;Credito;Si; O1093 ; $ 5.126 ; $ 41.004 ; $ 2.000 ; $ 2.050 ; $ 45.055 
3;P038;C088;21/7/2025;No;Efectivo;No; O1420 ; $ 5.980 ; $ 17.939 ; $ -   ; $ -   ; $ 17.939 
11;P087;C088;22/7/2025;Si;Efectivo;No; O1503 ; $ 5.980 ; $ 65.778 ; $ 2.000 ; $ -   ; $ 67.778 
10;P016;C089;1/7/2025;Si;Credito;Si; O0039 ; $ 5.296 ; $ 52.964 ; $ 2.000 ; $ 2.648 ; $ 57.612 
5;P092;C089;6/7/2025;Si;Efectivo;No; O0355 ; $ 5.126 ; $ 25.628 ; $ 2.000 ; $ -   ; $ 27.628 
6;P119;C089;7/7/2025;No;Credito;Si; O0438 ; $ 5.467 ; $ 32.804 ; $ -   ; $ 1.640 ; $ 34.444 
6;P114;C089;9/7/2025;Si;Efectivo;No; O0578 ; $ 3.930 ; $ 23.578 ; $ 2.000 ; $ -   ; $ 25.578 
1;P080;C089;9/7/2025;No;Efectivo;No; O0597 ; $ 5.980 ; $ 5.980 ; $ -   ; $ -   ; $ 5.980 
1;P039;C089;13/7/2025;Si;Credito;Si; O0892 ; $ 1.709 ; $ 1.709 ; $ 2.000 ; $ 85 ; $ 3.794 
11;P051;C089;23/7/2025;No;Efectivo;No; O1509 ; $ 2.050 ; $ 22.552 ; $ -   ; $ -   ; $ 22.552 
20;P040;C089;27/7/2025;No;Credito;Si; O1753 ; $ 1.709 ; $ 34.170 ; $ -   ; $ 1.709 ; $ 35.879 
14;P070;C089;30/7/2025;No;Efectivo;No; O1959 ; $ 4.442 ; $ 62.190 ; $ -   ; $ -   ; $ 62.190 
16;P068;C090;3/7/2025;Si;Efectivo;No; O0189 ; $ 4.442 ; $ 71.074 ; $ 2.000 ; $ -   ; $ 73.074 
19;P041;C090;14/7/2025;No;Efectivo;No; O0964 ; $ 1.709 ; $ 32.462 ; $ -   ; $ -   ; $ 32.462 
2;P118;C090;15/7/2025;Si;Efectivo;No; O0994 ; $ 5.467 ; $ 10.935 ; $ 2.000 ; $ -   ; $ 12.935 
7;P075;C091;1/7/2025;Si;Efectivo;No; O0031 ; $ 1.879 ; $ 13.156 ; $ 2.000 ; $ -   ; $ 15.156 
15;P145;C091;5/7/2025;Si;Efectivo;No; O0308 ; $ 3.930 ; $ 58.944 ; $ 2.000 ; $ -   ; $ 60.944 
14;P105;C091;5/7/2025;No;Efectivo;No; O0325 ; $ 5.809 ; $ 81.325 ; $ -   ; $ -   ; $ 81.325 
17;P128;C091;7/7/2025;No;Efectivo;No; O0428 ; $ 4.100 ; $ 69.708 ; $ -   ; $ -   ; $ 69.708 
15;P001;C091;11/7/2025;Si;Efectivo;No; O0725 ; $ 1.025 ; $ 15.377 ; $ 2.000 ; $ -   ; $ 17.377 
15;P021;C091;13/7/2025;No;Credito;Si; O0884 ; $ 2.392 ; $ 35.879 ; $ -   ; $ 1.794 ; $ 37.673 
12;P107;C091;19/7/2025;Si;Credito;Si; O1284 ; $ 4.100 ; $ 49.205 ; $ 2.000 ; $ 2.460 ; $ 53.666 
14;P070;C091;20/7/2025;Si;Efectivo;No; O1315 ; $ 4.442 ; $ 62.190 ; $ 2.000 ; $ -   ; $ 64.190 
1;P023;C091;20/7/2025;No;Efectivo;No; O1321 ; $ 2.563 ; $ 2.563 ; $ -   ; $ -   ; $ 2.563 
15;P098;C091;21/7/2025;No;Efectivo;No; O1391 ; $ 4.271 ; $ 64.069 ; $ -   ; $ -   ; $ 64.069 
5;P129;C091;29/7/2025;Si;Efectivo;No; O1877 ; $ 4.271 ; $ 21.356 ; $ 2.000 ; $ -   ; $ 23.356 
6;P112;C091;30/7/2025;Si;Efectivo;No; O1935 ; $ 2.221 ; $ 13.326 ; $ 2.000 ; $ -   ; $ 15.326 
3;P058;C092;2/7/2025;No;Efectivo;No; O0125 ; $ 3.417 ; $ 10.251 ; $ -   ; $ -   ; $ 10.251 
18;P051;C092;3/7/2025;No;Credito;Si; O0172 ; $ 2.050 ; $ 36.904 ; $ -   ; $ 1.845 ; $ 38.749 
13;P043;C092;10/7/2025;No;Efectivo;No; O0626 ; $ 5.126 ; $ 66.632 ; $ -   ; $ -   ; $ 66.632 
9;P042;C092;18/7/2025;No;Efectivo;No; O1198 ; $ 1.709 ; $ 15.377 ; $ -   ; $ -   ; $ 15.377 
20;P066;C092;21/7/2025;Si;Credito;Si; O1439 ; $ 4.442 ; $ 88.843 ; $ 2.000 ; $ 4.442 ; $ 95.285 
19;P093;C092;27/7/2025;No;Efectivo;No; O1796 ; $ 5.126 ; $ 97.386 ; $ -   ; $ -   ; $ 97.386 
19;P050;C092;28/7/2025;Si;Credito;Si; O1850 ; $ 2.050 ; $ 38.954 ; $ 2.000 ; $ 1.948 ; $ 42.902 
16;P146;C092;29/7/2025;No;Efectivo;No; O1912 ; $ 4.442 ; $ 71.074 ; $ -   ; $ -   ; $ 71.074 
2;P118;C093;3/7/2025;No;Efectivo;No; O0211 ; $ 5.467 ; $ 10.935 ; $ -   ; $ -   ; $ 10.935 
10;P108;C093;14/7/2025;No;Credito;Si; O0918 ; $ 4.100 ; $ 41.004 ; $ -   ; $ 2.050 ; $ 43.055 
15;P098;C093;14/7/2025;Si;Credito;Si; O0920 ; $ 4.271 ; $ 64.069 ; $ 2.000 ; $ 3.203 ; $ 69.273 
20;P133;C093;14/7/2025;Si;Efectivo;No; O0923 ; $ 4.271 ; $ 85.426 ; $ 2.000 ; $ -   ; $ 87.426 
5;P074;C093;22/7/2025;No;Credito;Si; O1499 ; $ 1.879 ; $ 9.397 ; $ -   ; $ 470 ; $ 9.867 
12;P050;C094;3/7/2025;Si;Credito;Si; O0159 ; $ 2.050 ; $ 24.603 ; $ 2.000 ; $ 1.230 ; $ 27.833 
17;P070;C094;5/7/2025;Si;Credito;Si; O0295 ; $ 4.442 ; $ 75.517 ; $ 2.000 ; $ 3.776 ; $ 81.292 
18;P097;C094;9/7/2025;Si;Efectivo;No; O0574 ; $ 4.271 ; $ 76.883 ; $ 2.000 ; $ -   ; $ 78.883 
3;P149;C094;18/7/2025;No;Efectivo;No; O1186 ; $ 5.296 ; $ 15.889 ; $ -   ; $ -   ; $ 15.889 
8;P138;C094;21/7/2025;Si;Efectivo;No; O1382 ; $ 6.492 ; $ 51.939 ; $ 2.000 ; $ -   ; $ 53.939 
13;P033;C094;28/7/2025;No;Credito;Si; O1821 ; $ 2.563 ; $ 33.316 ; $ -   ; $ 1.666 ; $ 34.982 
2;P040;C094;29/7/2025;Si;Efectivo;No; O1864 ; $ 1.709 ; $ 3.417 ; $ 2.000 ; $ -   ; $ 5.417 
14;P140;C095;5/7/2025;No;Credito;Si; O0300 ; $ 6.492 ; $ 90.893 ; $ -   ; $ 4.545 ; $ 95.438 
11;P044;C095;10/7/2025;No;Credito;Si; O0646 ; $ 5.126 ; $ 56.381 ; $ -   ; $ 2.819 ; $ 59.200 
3;P113;C095;16/7/2025;Si;Efectivo;No; O1076 ; $ 3.930 ; $ 11.789 ; $ 2.000 ; $ -   ; $ 13.789 
20;P024;C095;17/7/2025;No;Credito;Si; O1144 ; $ 3.075 ; $ 61.507 ; $ -   ; $ 3.075 ; $ 64.582 
10;P114;C095;29/7/2025;No;Efectivo;No; O1886 ; $ 3.930 ; $ 39.296 ; $ -   ; $ -   ; $ 39.296 
1;P145;C096;2/7/2025;Si;Efectivo;No; O0102 ; $ 3.930 ; $ 3.930 ; $ 2.000 ; $ -   ; $ 5.930 
2;P033;C096;2/7/2025;No;Efectivo;No; O0151 ; $ 2.563 ; $ 5.126 ; $ -   ; $ -   ; $ 5.126 
9;P036;C096;5/7/2025;Si;Efectivo;No; O0315 ; $ 5.126 ; $ 46.130 ; $ 2.000 ; $ -   ; $ 48.130 
20;P119;C096;6/7/2025;Si;Efectivo;No; O0366 ; $ 5.467 ; $ 109.345 ; $ 2.000 ; $ -   ; $ 111.345 
13;P110;C096;8/7/2025;Si;Efectivo;No; O0504 ; $ 2.221 ; $ 28.874 ; $ 2.000 ; $ -   ; $ 30.874 
3;P070;C096;15/7/2025;No;Efectivo;No; O1011 ; $ 4.442 ; $ 13.326 ; $ -   ; $ -   ; $ 13.326 
16;P081;C096;20/7/2025;Si;Efectivo;No; O1330 ; $ 5.980 ; $ 95.677 ; $ 2.000 ; $ -   ; $ 97.677 
7;P096;C096;24/7/2025;Si;Efectivo;No; O1565 ; $ 4.271 ; $ 29.899 ; $ 2.000 ; $ -   ; $ 31.899 
1;P098;C097;16/7/2025;No;Efectivo;No; O1104 ; $ 4.271 ; $ 4.271 ; $ -   ; $ -   ; $ 4.271 
8;P002;C097;16/7/2025;Si;Efectivo;No; O1107 ; $ 1.367 ; $ 10.935 ; $ 2.000 ; $ -   ; $ 12.935 
4;P106;C097;21/7/2025;Si;Efectivo;No; O1430 ; $ 4.100 ; $ 16.402 ; $ 2.000 ; $ -   ; $ 18.402 
14;P115;C097;26/7/2025;Si;Efectivo;No; O1739 ; $ 3.930 ; $ 55.014 ; $ 2.000 ; $ -   ; $ 57.014 
20;P047;C097;30/7/2025;Si;Efectivo;No; O1999 ; $ 2.050 ; $ 41.004 ; $ 2.000 ; $ -   ; $ 43.004 
5;P105;C098;3/7/2025;Si;Credito;Si; O0194 ; $ 5.809 ; $ 29.045 ; $ 2.000 ; $ 1.452 ; $ 32.497 
20;P067;C098;14/7/2025;Si;Efectivo;No; O0931 ; $ 4.442 ; $ 88.843 ; $ 2.000 ; $ -   ; $ 90.843 
4;P089;C098;21/7/2025;Si;Efectivo;No; O1425 ; $ 2.392 ; $ 9.568 ; $ 2.000 ; $ -   ; $ 11.568 
8;P132;C098;29/7/2025;Si;Credito;Si; O1888 ; $ 4.271 ; $ 34.170 ; $ 2.000 ; $ 1.709 ; $ 37.879 
14;P103;C098;30/7/2025;No;Efectivo;No; O1979 ; $ 4.613 ; $ 64.582 ; $ -   ; $ -   ; $ 64.582 
3;P129;C099;2/7/2025;No;Efectivo;No; O0153 ; $ 4.271 ; $ 12.814 ; $ -   ; $ -   ; $ 12.814 
1;P005;C099;4/7/2025;No;Efectivo;No; O0248 ; $ 2.563 ; $ 2.563 ; $ -   ; $ -   ; $ 2.563 
11;P132;C099;7/7/2025;Si;Credito;Si; O0437 ; $ 4.271 ; $ 46.984 ; $ 2.000 ; $ 2.349 ; $ 51.333 
18;P128;C099;9/7/2025;Si;Efectivo;No; O0544 ; $ 4.100 ; $ 73.808 ; $ 2.000 ; $ -   ; $ 75.808 
1;P055;C099;10/7/2025;No;Credito;Si; O0617 ; $ 3.417 ; $ 3.417 ; $ -   ; $ 171 ; $ 3.588 
9;P122;C099;11/7/2025;Si;Efectivo;No; O0699 ; $ 2.734 ; $ 24.603 ; $ 2.000 ; $ -   ; $ 26.603 
4;P036;C099;11/7/2025;Si;Efectivo;No; O0714 ; $ 5.126 ; $ 20.502 ; $ 2.000 ; $ -   ; $ 22.502 
13;P021;C099;13/7/2025;Si;Efectivo;No; O0828 ; $ 2.392 ; $ 31.095 ; $ 2.000 ; $ -   ; $ 33.095 
12;P077;C099;18/7/2025;No;Efectivo;No; O1236 ; $ 2.563 ; $ 30.753 ; $ -   ; $ -   ; $ 30.753 
4;P086;C099;19/7/2025;Si;Efectivo;No; O1259 ; $ 5.980 ; $ 23.919 ; $ 2.000 ; $ -   ; $ 25.919 
15;P088;C100;2/7/2025;No;Credito;Si; O0142 ; $ 1.709 ; $ 25.628 ; $ -   ; $ 1.281 ; $ 26.909 
15;P065;C100;9/7/2025;Si;Efectivo;No; O0556 ; $ 5.126 ; $ 76.883 ; $ 2.000 ; $ -   ; $ 78.883 
15;P027;C100;10/7/2025;Si;Efectivo;No; O0618 ; $ 5.980 ; $ 89.697 ; $ 2.000 ; $ -   ; $ 91.697 
18;P089;C100;20/7/2025;Si;Efectivo;No; O1331 ; $ 2.392 ; $ 43.055 ; $ 2.000 ; $ -   ; $ 45.055 
3;P114;C101;6/7/2025;No;Efectivo;No; O0410 ; $ 3.930 ; $ 11.789 ; $ -   ; $ -   ; $ 11.789 
17;P118;C101;15/7/2025;No;Credito;Si; O0991 ; $ 5.467 ; $ 92.943 ; $ -   ; $ 4.647 ; $ 97.591 
17;P007;C101;18/7/2025;Si;Efectivo;No; O1234 ; $ 1.709 ; $ 29.045 ; $ 2.000 ; $ -   ; $ 31.045 
13;P007;C101;23/7/2025;No;Efectivo;No; O1515 ; $ 1.709 ; $ 22.211 ; $ -   ; $ -   ; $ 22.211 
10;P004;C101;25/7/2025;Si;Efectivo;No; O1638 ; $ 2.050 ; $ 20.502 ; $ 2.000 ; $ -   ; $ 22.502 
15;P096;C101;30/7/2025;No;Efectivo;No; O1954 ; $ 4.271 ; $ 64.069 ; $ -   ; $ -   ; $ 64.069 
9;P099;C102;3/7/2025;No;Efectivo;No; O0191 ; $ 4.271 ; $ 38.442 ; $ -   ; $ -   ; $ 38.442 
4;P143;C102;11/7/2025;No;Efectivo;No; O0744 ; $ 3.417 ; $ 13.668 ; $ -   ; $ -   ; $ 13.668 
7;P073;C102;17/7/2025;No;Credito;Si; O1125 ; $ 4.442 ; $ 31.095 ; $ -   ; $ 1.555 ; $ 32.650 
12;P122;C102;17/7/2025;No;Efectivo;No; O1173 ; $ 2.734 ; $ 32.804 ; $ -   ; $ -   ; $ 32.804 
2;P025;C102;20/7/2025;Si;Credito;Si; O1316 ; $ 5.126 ; $ 10.251 ; $ 2.000 ; $ 513 ; $ 12.764 
1;P002;C102;23/7/2025;Si;Efectivo;No; O1562 ; $ 1.367 ; $ 1.367 ; $ 2.000 ; $ -   ; $ 3.367 
5;P061;C102;29/7/2025;No;Credito;Si; O1889 ; $ 5.126 ; $ 25.628 ; $ -   ; $ 1.281 ; $ 26.909 
3;P108;C103;2/7/2025;No;Efectivo;No; O0149 ; $ 4.100 ; $ 12.301 ; $ -   ; $ -   ; $ 12.301 
18;P105;C103;3/7/2025;No;Credito;Si; O0154 ; $ 5.809 ; $ 104.561 ; $ -   ; $ 5.228 ; $ 109.789 
8;P030;C103;3/7/2025;Si;Credito;Si; O0165 ; $ 2.050 ; $ 16.402 ; $ 2.000 ; $ 820 ; $ 19.222 
4;P137;C103;4/7/2025;No;Efectivo;No; O0229 ; $ 6.492 ; $ 25.969 ; $ -   ; $ -   ; $ 25.969 
3;P115;C103;11/7/2025;No;Credito;Si; O0685 ; $ 3.930 ; $ 11.789 ; $ -   ; $ 589 ; $ 12.378 
14;P014;C103;12/7/2025;Si;Efectivo;No; O0782 ; $ 5.126 ; $ 71.758 ; $ 2.000 ; $ -   ; $ 73.758 
12;P045;C103;15/7/2025;No;Efectivo;No; O1009 ; $ 5.126 ; $ 61.507 ; $ -   ; $ -   ; $ 61.507 
6;P105;C103;16/7/2025;Si;Efectivo;No; O1086 ; $ 5.809 ; $ 34.854 ; $ 2.000 ; $ -   ; $ 36.854 
20;P110;C103;19/7/2025;Si;Efectivo;No; O1260 ; $ 2.221 ; $ 44.421 ; $ 2.000 ; $ -   ; $ 46.421 
17;P023;C103;21/7/2025;No;Credito;Si; O1383 ; $ 2.563 ; $ 43.567 ; $ -   ; $ 2.178 ; $ 45.746 
18;P115;C103;23/7/2025;Si;Credito;Si; O1555 ; $ 3.930 ; $ 70.733 ; $ 2.000 ; $ 3.537 ; $ 76.269 
18;P145;C103;26/7/2025;Si;Efectivo;No; O1722 ; $ 3.930 ; $ 70.733 ; $ 2.000 ; $ -   ; $ 72.733 
18;P027;C104;14/7/2025;No;Credito;Si; O0903 ; $ 5.980 ; $ 107.637 ; $ -   ; $ 5.382 ; $ 113.018 
5;P028;C104;17/7/2025;No;Credito;Si; O1150 ; $ 5.980 ; $ 29.899 ; $ -   ; $ 1.495 ; $ 31.394 
10;P096;C104;18/7/2025;No;Credito;Si; O1204 ; $ 4.271 ; $ 42.713 ; $ -   ; $ 2.136 ; $ 44.849 
5;P083;C104;19/7/2025;No;Credito;Si; O1289 ; $ 2.563 ; $ 12.814 ; $ -   ; $ 641 ; $ 13.455 
18;P079;C104;26/7/2025;Si;Credito;Si; O1719 ; $ 5.126 ; $ 92.260 ; $ 2.000 ; $ 4.613 ; $ 98.873 
17;P105;C104;28/7/2025;Si;Efectivo;No; O1830 ; $ 5.809 ; $ 98.752 ; $ 2.000 ; $ -   ; $ 100.752 
4;P030;C105;8/7/2025;Si;Credito;Si; O0528 ; $ 2.050 ; $ 8.201 ; $ 2.000 ; $ 410 ; $ 10.611 
12;P055;C105;13/7/2025;No;Credito;Si; O0872 ; $ 3.417 ; $ 41.004 ; $ -   ; $ 2.050 ; $ 43.055 
14;P039;C106;2/7/2025;No;Efectivo;No; O0144 ; $ 1.709 ; $ 23.919 ; $ -   ; $ -   ; $ 23.919 
1;P117;C106;10/7/2025;Si;Credito;Si; O0643 ; $ 5.467 ; $ 5.467 ; $ 2.000 ; $ 273 ; $ 7.741 
9;P111;C106;13/7/2025;Si;Efectivo;No; O0847 ; $ 2.221 ; $ 19.990 ; $ 2.000 ; $ -   ; $ 21.990 
13;P114;C106;15/7/2025;Si;Efectivo;No; O1002 ; $ 3.930 ; $ 51.085 ; $ 2.000 ; $ -   ; $ 53.085 
14;P054;C106;16/7/2025;Si;Efectivo;No; O1059 ; $ 3.417 ; $ 47.839 ; $ 2.000 ; $ -   ; $ 49.839 
7;P035;C106;16/7/2025;Si;Credito;Si; O1096 ; $ 5.126 ; $ 35.879 ; $ 2.000 ; $ 1.794 ; $ 39.673 
20;P052;C106;22/7/2025;No;Efectivo;No; O1476 ; $ 2.050 ; $ 41.004 ; $ -   ; $ -   ; $ 41.004 
10;P148;C106;22/7/2025;No;Efectivo;No; O1485 ; $ 5.296 ; $ 52.964 ; $ -   ; $ -   ; $ 52.964 
1;P135;C106;23/7/2025;No;Efectivo;No; O1550 ; $ 6.492 ; $ 6.492 ; $ -   ; $ -   ; $ 6.492 
11;P042;C106;27/7/2025;Si;Efectivo;No; O1789 ; $ 1.709 ; $ 18.794 ; $ 2.000 ; $ -   ; $ 20.794 
1;P106;C106;28/7/2025;Si;Efectivo;No; O1849 ; $ 4.100 ; $ 4.100 ; $ 2.000 ; $ -   ; $ 6.100 
8;P116;C106;29/7/2025;No;Credito;Si; O1869 ; $ 3.930 ; $ 31.437 ; $ -   ; $ 1.572 ; $ 33.009 
16;P148;C107;2/7/2025;No;Efectivo;No; O0093 ; $ 5.296 ; $ 84.743 ; $ -   ; $ -   ; $ 84.743 
1;P040;C107;2/7/2025;Si;Efectivo;No; O0114 ; $ 1.709 ; $ 1.709 ; $ 2.000 ; $ -   ; $ 3.709 
3;P121;C107;5/7/2025;No;Efectivo;No; O0294 ; $ 2.734 ; $ 8.201 ; $ -   ; $ -   ; $ 8.201 
10;P049;C107;6/7/2025;No;Efectivo;No; O0377 ; $ 2.050 ; $ 20.502 ; $ -   ; $ -   ; $ 20.502 
9;P004;C107;9/7/2025;No;Efectivo;No; O0546 ; $ 2.050 ; $ 18.452 ; $ -   ; $ -   ; $ 18.452 
10;P017;C107;11/7/2025;Si;Efectivo;No; O0707 ; $ 5.980 ; $ 59.798 ; $ 2.000 ; $ -   ; $ 61.798 
5;P054;C107;13/7/2025;No;Efectivo;No; O0893 ; $ 3.417 ; $ 17.085 ; $ -   ; $ -   ; $ 17.085 
9;P145;C107;13/7/2025;Si;Efectivo;No; O0895 ; $ 3.930 ; $ 35.366 ; $ 2.000 ; $ -   ; $ 37.366 
9;P087;C107;14/7/2025;Si;Efectivo;No; O0959 ; $ 5.980 ; $ 53.818 ; $ 2.000 ; $ -   ; $ 55.818 
17;P114;C107;18/7/2025;Si;Efectivo;No; O1188 ; $ 3.930 ; $ 66.803 ; $ 2.000 ; $ -   ; $ 68.803 
3;P051;C107;22/7/2025;No;Efectivo;No; O1478 ; $ 2.050 ; $ 6.151 ; $ -   ; $ -   ; $ 6.151 
19;P097;C107;24/7/2025;No;Efectivo;No; O1611 ; $ 4.271 ; $ 81.155 ; $ -   ; $ -   ; $ 81.155 
10;P133;C107;27/7/2025;No;Credito;Si; O1774 ; $ 4.271 ; $ 42.713 ; $ -   ; $ 2.136 ; $ 44.849 
2;P116;C108;1/7/2025;Si;Efectivo;No; O0003 ; $ 3.930 ; $ 7.859 ; $ 2.000 ; $ -   ; $ 9.859 
5;P116;C108;4/7/2025;No;Efectivo;No; O0274 ; $ 3.930 ; $ 19.648 ; $ -   ; $ -   ; $ 19.648 
18;P050;C108;6/7/2025;Si;Efectivo;No; O0370 ; $ 2.050 ; $ 36.904 ; $ 2.000 ; $ -   ; $ 38.904 
6;P022;C108;20/7/2025;No;Efectivo;No; O1354 ; $ 2.563 ; $ 15.377 ; $ -   ; $ -   ; $ 15.377 
13;P003;C108;22/7/2025;Si;Efectivo;No; O1488 ; $ 2.050 ; $ 26.653 ; $ 2.000 ; $ -   ; $ 28.653 
6;P061;C108;26/7/2025;Si;Efectivo;No; O1745 ; $ 5.126 ; $ 30.753 ; $ 2.000 ; $ -   ; $ 32.753 
10;P079;C108;29/7/2025;No;Efectivo;No; O1925 ; $ 5.126 ; $ 51.256 ; $ -   ; $ -   ; $ 51.256 
8;P138;C108;30/7/2025;Si;Efectivo;No; O1940 ; $ 6.492 ; $ 51.939 ; $ 2.000 ; $ -   ; $ 53.939 
15;P061;C109;5/7/2025;Si;Efectivo;No; O0298 ; $ 5.126 ; $ 76.883 ; $ 2.000 ; $ -   ; $ 78.883 
3;P111;C109;9/7/2025;Si;Efectivo;No; O0568 ; $ 2.221 ; $ 6.663 ; $ 2.000 ; $ -   ; $ 8.663 
7;P058;C109;10/7/2025;No;Efectivo;No; O0616 ; $ 3.417 ; $ 23.919 ; $ -   ; $ -   ; $ 23.919 
14;P038;C109;15/7/2025;No;Efectivo;No; O0999 ; $ 5.980 ; $ 83.717 ; $ -   ; $ -   ; $ 83.717 
9;P093;C109;18/7/2025;No;Credito;Si; O1215 ; $ 5.126 ; $ 46.130 ; $ -   ; $ 2.306 ; $ 48.436 
12;P120;C109;25/7/2025;No;Credito;Si; O1667 ; $ 5.467 ; $ 65.607 ; $ -   ; $ 3.280 ; $ 68.887 
8;P078;C110;2/7/2025;Si;Efectivo;No; O0146 ; $ 5.126 ; $ 41.004 ; $ 2.000 ; $ -   ; $ 43.004 
8;P133;C110;8/7/2025;No;Efectivo;No; O0487 ; $ 4.271 ; $ 34.170 ; $ -   ; $ -   ; $ 34.170 
13;P143;C110;11/7/2025;No;Efectivo;No; O0709 ; $ 3.417 ; $ 44.421 ; $ -   ; $ -   ; $ 44.421 
19;P112;C110;13/7/2025;No;Credito;Si; O0868 ; $ 2.221 ; $ 42.200 ; $ -   ; $ 2.110 ; $ 44.310 
11;P019;C110;14/7/2025;Si;Credito;Si; O0925 ; $ 2.050 ; $ 22.552 ; $ 2.000 ; $ 1.128 ; $ 25.680 
1;P068;C110;20/7/2025;No;Efectivo;No; O1310 ; $ 4.442 ; $ 4.442 ; $ -   ; $ -   ; $ 4.442 
4;P043;C110;21/7/2025;No;Credito;Si; O1396 ; $ 5.126 ; $ 20.502 ; $ -   ; $ 1.025 ; $ 21.527 
2;P125;C110;26/7/2025;No;Credito;Si; O1706 ; $ 4.100 ; $ 8.201 ; $ -   ; $ 410 ; $ 8.611 
2;P070;C111;2/7/2025;No;Efectivo;No; O0138 ; $ 4.442 ; $ 8.884 ; $ -   ; $ -   ; $ 8.884 
17;P026;C111;2/7/2025;No;Efectivo;No; O0143 ; $ 5.126 ; $ 87.134 ; $ -   ; $ -   ; $ 87.134 
5;P021;C111;5/7/2025;Si;Efectivo;No; O0301 ; $ 2.392 ; $ 11.960 ; $ 2.000 ; $ -   ; $ 13.960 
8;P031;C111;7/7/2025;Si;Efectivo;No; O0453 ; $ 2.392 ; $ 19.135 ; $ 2.000 ; $ -   ; $ 21.135 
7;P109;C111;9/7/2025;No;Efectivo;No; O0581 ; $ 2.221 ; $ 15.548 ; $ -   ; $ -   ; $ 15.548 
19;P023;C111;13/7/2025;Si;Efectivo;No; O0887 ; $ 2.563 ; $ 48.693 ; $ 2.000 ; $ -   ; $ 50.693 
15;P146;C111;15/7/2025;Si;Efectivo;No; O0987 ; $ 4.442 ; $ 66.632 ; $ 2.000 ; $ -   ; $ 68.632 
8;P025;C111;16/7/2025;No;Efectivo;No; O1051 ; $ 5.126 ; $ 41.004 ; $ -   ; $ -   ; $ 41.004 
6;P095;C111;20/7/2025;No;Efectivo;No; O1329 ; $ 4.271 ; $ 25.628 ; $ -   ; $ -   ; $ 25.628 
8;P069;C111;21/7/2025;No;Efectivo;No; O1412 ; $ 4.442 ; $ 35.537 ; $ -   ; $ -   ; $ 35.537 
11;P051;C111;30/7/2025;Si;Efectivo;No; O1992 ; $ 2.050 ; $ 22.552 ; $ 2.000 ; $ -   ; $ 24.552 
2;P006;C112;3/7/2025;No;Efectivo;No; O0186 ; $ 2.563 ; $ 5.126 ; $ -   ; $ -   ; $ 5.126 
20;P084;C112;4/7/2025;Si;Efectivo;No; O0263 ; $ 5.126 ; $ 102.511 ; $ 2.000 ; $ -   ; $ 104.511 
15;P143;C112;5/7/2025;No;Credito;Si; O0312 ; $ 3.417 ; $ 51.256 ; $ -   ; $ 2.563 ; $ 53.818 
11;P067;C112;8/7/2025;No;Credito;Si; O0529 ; $ 4.442 ; $ 48.864 ; $ -   ; $ 2.443 ; $ 51.307 
9;P120;C112;8/7/2025;Si;Efectivo;No; O0539 ; $ 5.467 ; $ 49.205 ; $ 2.000 ; $ -   ; $ 51.205 
5;P048;C112;9/7/2025;No;Credito;Si; O0564 ; $ 2.050 ; $ 10.251 ; $ -   ; $ 513 ; $ 10.764 
16;P028;C112;11/7/2025;No;Credito;Si; O0697 ; $ 5.980 ; $ 95.677 ; $ -   ; $ 4.784 ; $ 100.461 
11;P127;C112;14/7/2025;Si;Efectivo;No; O0926 ; $ 4.100 ; $ 45.105 ; $ 2.000 ; $ -   ; $ 47.105 
10;P071;C112;20/7/2025;No;Efectivo;No; O1372 ; $ 4.442 ; $ 44.421 ; $ -   ; $ -   ; $ 44.421 
18;P051;C112;22/7/2025;Si;Efectivo;No; O1459 ; $ 2.050 ; $ 36.904 ; $ 2.000 ; $ -   ; $ 38.904 
10;P040;C112;23/7/2025;No;Efectivo;No; O1538 ; $ 1.709 ; $ 17.085 ; $ -   ; $ -   ; $ 17.085 
5;P016;C112;25/7/2025;No;Efectivo;No; O1656 ; $ 5.296 ; $ 26.482 ; $ -   ; $ -   ; $ 26.482 
4;P090;C112;25/7/2025;Si;Efectivo;No; O1685 ; $ 1.709 ; $ 6.834 ; $ 2.000 ; $ -   ; $ 8.834 
2;P148;C113;5/7/2025;Si;Efectivo;No; O0309 ; $ 5.296 ; $ 10.593 ; $ 2.000 ; $ -   ; $ 12.593 
17;P001;C113;9/7/2025;No;Efectivo;No; O0560 ; $ 1.025 ; $ 17.427 ; $ -   ; $ -   ; $ 17.427 
2;P063;C113;11/7/2025;Si;Efectivo;No; O0681 ; $ 5.126 ; $ 10.251 ; $ 2.000 ; $ -   ; $ 12.251 
4;P052;C113;16/7/2025;Si;Efectivo;No; O1056 ; $ 2.050 ; $ 8.201 ; $ 2.000 ; $ -   ; $ 10.201 
